Date,Ticker,Industry,Rtn1q
2015-11-30,ABBV,106005,-0.05168847321110848
2016-02-29,ABBV,106005,0.151442626927627
2016-05-31,ABBV,106005,0.027162163686154095
2016-08-31,ABBV,106005,-0.04356631702322211
2016-11-30,ABBV,106005,0.027428447065701356
2017-02-28,ABBV,106005,0.47507474583473464
2017-11-30,ABBV,106005,0.1853592373189077
2018-02-28,ABBV,106005,-0.14727686193472866
2018-05-31,ABBV,106005,-0.020425240895622032
2018-08-31,ABBV,106005,-0.007373705064523506
2018-11-30,ABBV,106005,-0.16121373026963237
2019-02-28,ABBV,106005,-0.019237569580060843
2011-05-31,ABC,106014,-0.0374869067954795
2011-08-31,ABC,106014,-0.059912218851205346
2011-11-30,ABC,106014,0.009338823708855859
2012-02-29,ABC,106014,-0.006618556049828417
2012-05-31,ABC,106014,0.04399233343625841
2012-08-31,ABC,106014,0.09683205042421017
2012-11-30,ABC,106014,0.11597519145500623
2013-02-28,ABC,106014,0.14007658492859232
2013-05-31,ABC,106014,0.2372109752990612
2014-02-28,ABC,106014,0.40631862357660076
2015-08-31,ABC,106014,-0.010613876107935738
2015-11-30,ABC,106014,-0.12607611257671536
2016-02-29,ABC,106014,-0.1397863955412335
2016-05-31,ABC,106014,0.15218023583995954
2016-08-31,ABC,106014,-0.10440831983589316
2016-11-30,ABC,106014,0.11258635699619379
2017-01-31,ABC,106014,0.05838867577487683
2017-05-31,ABC,106014,-0.1296169889214429
2017-08-31,ABC,106014,0.06014786736999422
2017-11-30,ABC,106014,0.11884554206076814
2018-02-28,ABC,106014,-0.14262117179317446
2018-05-31,ABC,106014,0.09538910061860317
2018-08-31,ABC,106014,-0.0074686326572734885
2012-05-31,ABCD,102006,-0.1774553671427817
2012-08-31,ABCD,102006,-0.1021294950763798
2012-11-30,ABCD,102006,0.4232275644480047
2013-05-31,ABCD,102006,0.40546510810816433
2014-03-31,ABCD,102006,0.39445004787748705
2015-03-31,ABCD,102006,0.5000078281664548
2015-08-31,ABCD,102006,-0.0038461585874782767
2015-11-30,ABCD,102006,-0.19511986993726427
2016-03-31,ABCD,102006,0.07661402976802423
2016-05-31,ABCD,102006,0.042469227109112495
2016-08-31,ABCD,102006,0.03473280691889191
2016-11-30,ABCD,102006,-0.016194685919980634
2017-03-31,ABCD,102006,0.014184634991956324
2017-05-31,ABCD,102006,0.16472976348038393
2017-08-31,ABCD,102006,0.010186845306993098
2017-11-30,ABCD,102006,0.5252481444312147
2018-05-31,ABCD,102006,0.2901764613729534
2018-08-31,ABCD,102006,0.07900733225748802
2012-02-29,ABG,103005,0.0739426783435988
2012-04-30,ABG,103005,-0.06511175130517399
2012-07-31,ABG,103005,0.19271587017764924
2012-10-31,ABG,103005,0.06232927296110935
2013-02-28,ABG,103005,0.17185025692665912
2013-04-30,ABG,103005,0.19742272258808846
2013-07-31,ABG,103005,-0.01630751382620277
2013-10-31,ABG,103005,0.05644131090495197
2014-02-28,ABG,103005,0.19424857275275986
2014-04-30,ABG,103005,0.0896399245127375
2014-07-31,ABG,103005,0.03649456383090044
2014-10-31,ABG,103005,0.18210737052247605
2015-04-30,ABG,103005,0.04956622966978763
2015-07-31,ABG,103005,-0.41342421777573346
2016-02-29,ABG,103005,-0.13647113016544754
2016-10-31,ABG,103005,0.24584754390212016
2017-02-28,ABG,103005,-0.18770825700657934
2017-07-31,ABG,103005,0.1284257885888218
2017-10-31,ABG,103005,0.06996959303619388
2018-02-28,ABG,103005,0.018059181538397695
2018-04-30,ABG,103005,0.04733318908893125
2018-07-31,ABG,103005,-0.07684724960209532
2018-10-31,ABG,103005,0.09782064137386826
2011-06-30,ABM,100002,-0.1963539785465782
2011-09-30,ABM,100002,0.08825748306987702
2012-12-31,ABM,100002,0.3012877245075596
2013-09-30,ABM,100002,0.08224921126199325
2013-12-31,ABM,100002,0.005430579676640068
2014-03-31,ABM,100002,-0.057727468655282
2014-06-30,ABM,100002,-0.03758271114904277
2014-09-30,ABM,100002,0.11484728848419312
2014-12-31,ABM,100002,0.1111857014001778
2015-03-31,ABM,100002,0.036003888756002134
2015-06-30,ABM,100002,-0.17957484131389734
2015-09-30,ABM,100002,0.041448757311064455
2015-12-31,ABM,100002,0.13254406327000368
2016-03-31,ABM,100002,0.12663410147111653
2016-06-30,ABM,100002,0.08904006917938823
2016-09-30,ABM,100002,0.10209084489529907
2017-03-31,ABM,100002,-0.044843970707643344
2017-06-30,ABM,100002,-0.22785387561439308
2012-05-31,ABMC,106002,0.0
2012-11-30,ABMC,106002,-0.18232155679395468
2013-05-31,ABMC,106002,-0.3101549283038394
2014-03-31,ABMC,106002,0.08701137698962969
2015-03-31,ABMC,106002,0.15415067982725827
2015-08-31,ABMC,106002,-0.07410797215372189
2015-11-30,ABMC,106002,0.0
2016-03-31,ABMC,106002,-0.08004270767353638
2016-05-31,ABMC,106002,0.2876820724517808
2016-08-31,ABMC,106002,-0.3746934494414105
2016-11-30,ABMC,106002,0.0
2017-03-31,ABMC,106002,-0.09531017980432477
2017-05-31,ABMC,106002,0.26236426446749084
2017-08-31,ABMC,106002,-0.26236426446749084
2017-11-30,ABMC,106002,-0.10536051565782678
2018-05-31,ABMC,106002,0.0
2018-08-31,ABMC,106002,0.20067069546215155
2011-11-30,ABMD,106004,0.03608387572402183
2012-02-29,ABMD,106004,0.06713930283762837
2012-08-31,ABMD,106004,-0.5144146810058081
2012-11-30,ABMD,106004,0.18356921759210998
2013-02-28,ABMD,106004,0.29621785796269684
2013-05-31,ABMD,106004,0.26766384472495597
2014-02-28,ABMD,106004,1.2243386767633715
2015-08-31,ABMD,106004,-0.16184443457690367
2015-11-30,ABMD,106004,-0.019309920450456097
2016-02-29,ABMD,106004,0.21609464405323475
2016-05-31,ABMD,106004,0.17192974965709062
2016-08-31,ABMD,106004,-0.049536584778152815
2016-11-30,ABMD,106004,0.04979091905954558
2017-02-28,ABMD,106004,0.1526843417130097
2017-05-31,ABMD,106004,0.09283975900709507
2017-08-31,ABMD,106004,0.2562242533644863
2017-11-30,ABMD,106004,0.3194796879131543
2018-02-28,ABMD,106004,0.3515083648487334
2018-05-31,ABMD,106004,0.06461394989268854
2018-08-31,ABMD,106004,-0.2005996445924314
2018-11-30,ABMD,106004,0.005455812567796592
2010-08-31,ABT,106004,-0.05129329438755059
2010-11-30,ABT,106004,0.042925044717033956
2011-02-28,ABT,106004,0.09224973365121869
2011-05-31,ABT,106004,0.014265577158822484
2011-08-31,ABT,106004,0.04703494870497327
2011-11-30,ABT,106004,0.04578264310547642
2012-02-29,ABT,106004,0.0959358641669863
2012-05-31,ABT,106004,0.06690573271729372
2012-08-31,ABT,106004,-0.0010974941654011694
2012-11-30,ABT,106004,0.0828543835965907
2013-02-28,ABT,106004,0.08552217343816171
2013-05-31,ABT,106004,0.09522581890836257
2014-02-28,ABT,106004,0.16167492888500634
2015-08-31,ABT,106004,-0.0023952107259543887
2015-11-30,ABT,106004,-0.14171829122910484
2016-02-29,ABT,106004,0.028869107249917203
2016-05-31,ABT,106004,0.06470629229810232
2016-08-31,ABT,106004,-0.09247073221668511
2016-11-30,ABT,106004,0.1754899201796758
2017-02-28,ABT,106004,0.23977155833096875
2017-11-30,ABT,106004,0.07272738609716356
2018-02-28,ABT,106004,0.024436362356484054
2018-05-31,ABT,106004,0.08719048352405245
2018-08-31,ABT,106004,0.03499203129181527
2018-10-31,ABT,106004,0.12319870890623097
2019-02-28,ABT,106004,-0.01525155027525571
2011-11-30,ABTL,101002,-0.03804806763752988
2012-08-31,ABTL,101002,0.056542650273694095
2012-11-30,ABTL,101002,0.17707220090781095
2013-02-28,ABTL,101002,1.2401524609034382
2014-02-28,ABTL,101002,-0.3632228029098634
2014-07-31,ABTL,101002,0.4764835018594362
2015-08-31,ABTL,101002,0.3307904031537823
2015-11-30,ABTL,101002,-0.34735747730088384
2016-03-31,ABTL,101002,-0.05688737440205127
2016-08-31,ABTL,101002,-0.16899610219680516
2016-11-30,ABTL,101002,-0.10015946372537066
2012-05-31,ACAD,106002,0.2545298651348806
2012-08-31,ACAD,106002,1.072045261283388
2012-11-30,ACAD,106002,0.9953862455389162
2013-05-31,ACAD,106002,0.698816933522894
2014-02-28,ACAD,106002,0.2580057721415314
2015-08-31,ACAD,106002,0.03540192705091583
2015-11-30,ACAD,106002,-0.7878778181863573
2016-02-29,ACAD,106002,0.7191672332220986
2016-05-31,ACAD,106002,-0.09776874574961303
2016-08-31,ACAD,106002,-0.17432374609785395
2011-11-30,ACAT,103005,0.6153407117279772
2012-02-29,ACAT,103005,0.1622933613470412
2012-08-31,ACAT,103005,-0.13943840890759285
2012-11-30,ACAT,103005,-0.03505195515678805
2013-02-28,ACAT,103005,0.26166152374988494
2014-02-28,ACAT,103005,-0.5493435962016657
2015-08-31,ACAT,103005,-0.16601684776901093
2015-11-30,ACAT,103005,-0.24173397562000964
2016-02-29,ACAT,103005,-0.10231405480966105
2016-05-31,ACAT,103005,-0.10761626171513905
2016-08-31,ACAT,103005,0.07279649655591092
2016-11-30,ACAT,103005,0.19384718182577876
2012-05-31,ACCO,100001,-0.3247233441321302
2012-08-31,ACCO,100001,0.09302053942225053
2012-10-31,ACCO,100001,0.03519011939639216
2013-02-28,ACCO,100001,-0.04671762456745965
2013-05-31,ACCO,100001,-0.20163734609324635
2013-10-31,ACCO,100001,0.012334958157951492
2014-02-28,ACCO,100001,0.034426807750087995
2014-04-30,ACCO,100001,0.07808843697143653
2014-07-31,ACCO,100001,0.2171790068696009
2014-10-31,ACCO,100001,-0.045081683851505794
2015-04-30,ACCO,100001,0.03876454345024438
2015-07-31,ACCO,100001,-0.11256851803360557
2016-02-29,ACCO,100001,0.3139302985267174
2016-08-31,ACCO,100001,0.10421996910876263
2016-10-31,ACCO,100001,0.18759861389479848
2017-02-28,ACCO,100001,-0.1654370420919462
2017-05-31,ACCO,100001,-0.03626617798439424
2017-08-31,ACCO,100001,0.18295267073096433
2017-11-30,ACCO,100001,-0.033684018501014545
2018-02-28,ACCO,100001,0.024175230531987335
2018-05-31,ACCO,100001,-0.007993647680745397
2018-07-31,ACCO,100001,-0.4556607538863311
2018-10-31,ACCO,100001,0.14907452679539723
2012-02-29,ACET,106005,0.02917978910877661
2012-05-31,ACET,106005,0.17356876568435986
2012-11-30,ACET,106005,0.04931331354050572
2013-02-28,ACET,106005,0.20626551352685807
2013-05-31,ACET,106005,0.3728833014733648
2014-02-28,ACET,106005,0.06413545046649816
2014-09-30,ACET,106005,0.36144639018100655
2015-09-30,ACET,106005,0.027574929392443437
2015-11-30,ACET,106005,-0.27191042961467016
2016-02-29,ACET,106005,0.042131649994448406
2016-05-31,ACET,106005,-0.09742211300746817
2016-08-31,ACET,106005,0.015384918839479234
2016-11-30,ACET,106005,-0.2834501575452011
2017-02-28,ACET,106005,-0.07650168719584594
2017-05-31,ACET,106005,-0.2772816884630873
2017-11-30,ACET,106005,-0.3863987536059854
2018-02-28,ACET,106005,-0.991270733732145
2018-05-31,ACET,106005,-0.48074816852871277
2011-05-31,ACGL,104013,-0.0008900757151928396
2011-08-31,ACGL,104013,0.11431407930590387
2011-11-30,ACGL,104013,-0.019246784982269727
2012-02-29,ACGL,104013,0.031090587070031095
2012-05-31,ACGL,104013,0.04301738508369102
2012-08-31,ACGL,104013,0.12228416853717494
2012-11-30,ACGL,104013,0.12727433304146585
2013-05-31,ACGL,104013,0.11654553264894307
2014-03-31,ACGL,104013,0.17113653980283816
2015-08-31,ACGL,104013,0.05969376380848379
2015-11-30,ACGL,104013,-0.06453852113757108
2016-02-29,ACGL,104013,0.06701888619590335
2016-05-31,ACGL,104013,0.10791711265466342
2016-08-31,ACGL,104013,0.021632374256095765
2016-11-30,ACGL,104013,0.1361123897782881
2017-03-31,ACGL,104013,0.02593490149353661
2017-05-31,ACGL,104013,0.0009249268425688406
2017-08-31,ACGL,104013,-0.027809947172425797
2017-11-30,ACGL,104013,-0.07055574341176962
2018-02-28,ACGL,104013,-0.11748556205497174
2018-05-31,ACGL,104013,0.15616994539181128
2018-08-31,ACGL,104013,-0.06591336177443852
2012-08-31,ACHC,106011,0.17944986705126187
2012-11-30,ACHC,106011,0.47408027573949907
2013-07-31,ACHC,106011,0.1635219522040927
2013-10-31,ACHC,106011,0.12983964869928943
2014-02-28,ACHC,106011,-0.03666734147883943
2014-07-31,ACHC,106011,0.26384803998002004
2014-10-31,ACHC,106011,0.16292980398140244
2015-08-31,ACHC,106011,-0.05661889399950759
2015-11-30,ACHC,106011,-0.21949133875325266
2016-02-29,ACHC,106011,-0.3769107998781007
2016-11-30,ACHC,106011,0.16257154584568623
2017-02-28,ACHC,106011,-0.35488763336463647
2017-10-31,ACHC,106011,0.19468108665044825
2018-02-28,ACHC,106011,0.053403926328454254
2018-05-31,ACHC,106011,-0.01782399389582867
2018-07-31,ACHC,106011,-0.15031643239278836
2018-11-30,ACHC,106011,-0.05289040442366444
2015-04-30,ACI,0,-1.6884544527523246
2015-07-31,ACI,0,-0.3726752852851736
2017-02-28,ACIA,101005,-0.09928341395486484
2017-05-31,ACIA,101005,0.03734657448319734
2017-08-31,ACIA,101005,-0.23302220748847535
2017-11-30,ACIA,101005,0.0005169294506424116
2018-02-28,ACIA,101005,-0.17953474588677532
2018-05-31,ACIA,101005,0.23164166268220132
2018-08-31,ACIA,101005,0.050458999931384696
2018-11-30,ACIA,101005,0.21846846098521544
2012-02-29,ACLS,101004,-0.40245758704420886
2012-05-31,ACLS,101004,-0.055569851154810834
2012-08-31,ACLS,101004,-0.058840500022933506
2012-11-30,ACLS,101004,0.48005396509923703
2013-05-31,ACLS,101004,0.2954642128938356
2014-03-31,ACLS,101004,0.10163264554381213
2015-03-31,ACLS,101004,0.3146267076952327
2015-08-31,ACLS,101004,-0.2109482782203913
2015-11-30,ACLS,101004,0.058840500022933284
2016-03-31,ACLS,101004,-0.03636764417087468
2016-05-31,ACLS,101004,0.08260352853521002
2016-08-31,ACLS,101004,0.15158985896558486
2016-11-30,ACLS,101004,0.32011734820493487
2017-03-31,ACLS,101004,0.14575688769878914
2017-05-31,ACLS,101004,-0.03986459856392788
2017-08-31,ACLS,101004,0.4259867438289615
2017-11-30,ACLS,101004,-0.40937900742930067
2018-05-31,ACLS,101004,-0.0506742909632667
2018-08-31,ACLS,101004,-0.013958352250706962
2012-05-31,ACLZ,0,0.0
2012-08-31,ACLZ,0,0.4054651081081645
2012-11-30,ACLZ,0,0.6359887667199967
2013-05-31,ACLZ,0,0.7558457747755093
2014-03-31,ACLZ,0,-0.24266997366456505
2015-03-31,ACLZ,0,-0.7363193524251539
2015-08-31,ACLZ,0,-0.287682072451781
2015-11-30,ACLZ,0,-0.0606246218164348
2016-03-31,ACLZ,0,-0.287682072451781
2016-05-31,ACLZ,0,0.10536051565782645
2016-08-31,ACLZ,0,0.0
2016-11-30,ACLZ,0,-0.19237189264745613
2017-03-31,ACLZ,0,0.0
2017-05-31,ACLZ,0,-0.030771658666753687
2017-08-31,ACLZ,0,0.0
2018-05-31,ACLZ,0,-0.24686007793152576
2018-08-31,ACLZ,0,-0.2744368457017603
2010-06-30,ACN,101003,0.23684876722973947
2010-12-31,ACN,101003,0.12533703331657087
2011-03-31,ACN,101003,0.10237846018457297
2011-06-30,ACN,101003,0.009178855577413714
2011-10-31,ACN,101003,0.13423584894700058
2012-10-31,ACN,101003,-0.013691810673847726
2012-12-31,ACN,101003,0.12368208200036435
2013-10-31,ACN,101003,0.11209884018864003
2013-12-31,ACN,101003,-0.030826962401258484
2014-03-31,ACN,101003,0.025777480502037875
2014-06-30,ACN,101003,0.016823080244901867
2014-10-31,ACN,101003,0.09612928580208813
2014-12-31,ACN,101003,0.047841173783152335
2015-03-31,ACN,101003,0.043204987046827625
2015-06-30,ACN,101003,0.08733673593313096
2015-12-31,ACN,101003,0.09928957386234316
2016-03-31,ACN,101003,-0.008926970199508943
2016-06-30,ACN,101003,0.03596057993251911
2016-10-31,ACN,101003,0.030875412083201326
2017-03-31,ACN,101003,0.04158354266559172
2017-06-30,ACN,101003,0.15028805011922497
2017-10-31,ACN,101003,0.11987214782346012
2018-10-31,ACN,101003,-0.11132723531351196
2012-05-31,ACRX,106004,0.016807118316381375
2012-08-31,ACRX,106004,0.3506568716131693
2012-11-30,ACRX,106004,0.7379050812014389
2013-05-31,ACRX,106004,0.2985653946091742
2014-03-31,ACRX,106004,-1.1350724526151528
2015-03-31,ACRX,106004,0.10328582611696602
2015-08-31,ACRX,106004,0.29001579579800096
2015-11-30,ACRX,106004,-0.6190392084062233
2016-03-31,ACRX,106004,0.11633899208414977
2016-05-31,ACRX,106004,-0.1098664775785323
2016-11-30,ACRX,106004,0.016000341346441127
2017-03-31,ACRX,106004,-0.2311117209633866
2017-05-31,ACRX,106004,0.28668157211819745
2017-08-31,ACRX,106004,-0.42364742719135484
2017-11-30,ACRX,106004,0.44445055482111795
2018-05-31,ACRX,106004,-0.09237332013101507
2018-08-31,ACRX,106004,0.08351063287316984
2012-08-31,ACW,0,-0.49175237210453204
2012-11-30,ACW,0,0.5114768774523106
2013-05-31,ACW,0,-0.14475485499437202
2014-03-31,ACW,0,0.24148448145292312
2014-04-30,ACW,0,-0.12044615307586715
2014-07-31,ACW,0,-0.20334092401802994
2015-04-30,ACW,0,-0.0024539889615666777
2015-07-31,ACW,0,-0.45585360052097756
2015-11-30,ACW,0,-0.7009293210020002
2016-02-29,ACW,0,0.21056476910734967
2012-05-31,ACY,100007,0.12619010068225966
2012-11-30,ACY,100007,0.40418124607535066
2013-05-31,ACY,100007,-0.0891626194598194
2014-03-31,ACY,100007,-0.2944464725403231
2015-03-31,ACY,100007,-0.15553424083030487
2015-08-31,ACY,100007,-0.20892789366019615
2015-11-30,ACY,100007,0.15554570446642302
2016-03-31,ACY,100007,-0.14367292603613846
2016-05-31,ACY,100007,-0.01950224323144134
2016-08-31,ACY,100007,0.011963166058275299
2016-11-30,ACY,100007,0.057758834152192406
2017-03-31,ACY,100007,0.05460413403485154
2017-05-31,ACY,100007,0.19671029424605413
2017-08-31,ACY,100007,0.21805124241049745
2017-11-30,ACY,100007,-0.05712087559786028
2018-05-31,ACY,100007,0.14737099284187938
2018-08-31,ACY,100007,-0.3824093318082382
2011-01-31,ADBE,101003,-0.04962258315124535
2011-06-30,ADBE,101003,-0.067064230580546
2011-10-31,ADBE,101003,0.05103824656470124
2012-01-31,ADBE,101003,0.20072943951433286
2013-01-31,ADBE,101003,0.35994740542558157
2013-10-31,ADBE,101003,0.08770276463211424
2014-01-31,ADBE,101003,0.10495495953343958
2014-03-31,ADBE,101003,0.09594609229102158
2014-06-30,ADBE,101003,-0.044797317016374905
2014-09-30,ADBE,101003,0.06639760999776634
2015-03-31,ADBE,101003,0.09131865033391406
2015-06-30,ADBE,101003,0.014825977627332065
2015-09-30,ADBE,101003,0.13176627454244638
2016-03-31,ADBE,101003,0.02099343938262166
2016-06-30,ADBE,101003,0.12496047324045811
2016-09-30,ADBE,101003,0.043626240260898896
2017-01-31,ADBE,101003,0.13778894189250845
2017-03-31,ADBE,101003,0.08334164810066724
2017-06-30,ADBE,101003,0.34524104708218495
2018-01-31,ADBE,101003,0.2155860302168291
2016-08-31,ADES,100001,0.18644527397781685
2016-11-30,ADES,100001,0.056014641554671396
2017-03-31,ADES,100001,-0.017004987920957948
2017-05-31,ADES,100001,0.15377367699527156
2017-08-31,ADES,100001,0.13917156550078413
2018-05-31,ADES,100001,0.05178529931752429
2018-08-31,ADES,100001,-0.03422387238757718
2010-11-30,ADI,101004,0.11423021797349353
2011-02-28,ADI,101004,0.04377133305748915
2011-05-31,ADI,101004,-0.21316060317595342
2011-08-31,ADI,101004,0.06145277921366388
2011-11-30,ADI,101004,0.11758937607059705
2012-02-29,ADI,101004,-0.05903771923272405
